tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000069869	NEDD4	14
SKLM	ENSG00000172175	MALT1	14
SKLM	ENSG00000149289	ZC3H12C	14
SKLM	ENSG00000196867	ZFP28	14
SKLM	ENSG00000189190	ZNF600	14
SKLM	ENSG00000015171	ZMYND11	14
SKLM	ENSG00000197608	ZNF841	14
SKLM	ENSG00000124151	NCOA3	14
SKLM	ENSG00000130783	CCDC62	14
SKLM	ENSG00000137558	PI15	14
SKLM	ENSG00000213020	ZNF611	14
SKLM	ENSG00000078018	MAP2	14
SKLM	ENSG00000177646	ACAD9	14
SKLM	ENSG00000177888	ZBTB41	14
SKLM	ENSG00000197361	FBXL22	14
SKLM	ENSG00000198185	ZNF334	14
SKLM	ENSG00000089916	GPATCH2L	14
SKLM	ENSG00000186591	UBE2H	14
SKLM	ENSG00000139354	GAS2L3	14
SKLM	ENSG00000251192	ZNF674	14
SKLM	ENSG00000196110	ZNF699	14
SKLM	ENSG00000173542	MOB1B	14
SKLM	ENSG00000124215	CDH26	14
SKLM	ENSG00000183735	TBK1	14
SKLM	ENSG00000172167	MTBP	14
SKLM	ENSG00000135218	CD36	14
SKLM	ENSG00000197579	TOPORS	14
SKLM	ENSG00000008294	SPAG9	14
SKLM	ENSG00000081923	ATP8B1	14
SKLM	ENSG00000110422	HIPK3	14
SKLM	ENSG00000196504	PRPF40A	14
SKLM	ENSG00000001561	ENPP4	14
SKLM	ENSG00000143952	VPS54	14
SKLM	ENSG00000145819	ARHGAP26	14
SKLM	ENSG00000187257	RSBN1L	14
SKLM	ENSG00000138685	FGF2	14
SKLM	ENSG00000273680	RP11-996F15.6	14
SKLM	ENSG00000162378	ZYG11B	14
SKLM	ENSG00000173376	NDNF	14
SKLM	ENSG00000147044	CASK	14
SKLM	ENSG00000184307	ZDHHC23	14
SKLM	ENSG00000198939	ZFP2	14
SKLM	ENSG00000275160	RP11-187C18.3	14
SKLM	ENSG00000137492	PRKRIR	14
SKLM	ENSG00000156802	ATAD2	14
SKLM	ENSG00000082512	TRAF5	14
SKLM	ENSG00000158636	C11orf30	14
SKLM	ENSG00000128699	ORMDL1	14
SKLM	ENSG00000173960	UBXN2A	14
SKLM	ENSG00000095564	BTAF1	14
SKLM	ENSG00000179397	C1orf101	14
SKLM	ENSG00000075407	ZNF37A	14
SKLM	ENSG00000119688	ABCD4	14
SKLM	ENSG00000278917	RP11-15A1.4	14
SKLM	ENSG00000166734	CASC4	14
SKLM	ENSG00000174891	RSRC1	14
SKLM	ENSG00000198300	PEG3	14
SKLM	ENSG00000107164	FUBP3	14
SKLM	ENSG00000006459	KDM7A	14
SKLM	ENSG00000168883	USP39	14
SKLM	ENSG00000047410	TPR	14
SKLM	ENSG00000164066	INTU	14
SKLM	ENSG00000103248	MTHFSD	14
SKLM	ENSG00000166801	FAM111A	14
SKLM	ENSG00000129116	PALLD	14
SKLM	ENSG00000017797	RALBP1	14
SKLM	ENSG00000151914	DST	14
SKLM	ENSG00000104365	IKBKB	14
SKLM	ENSG00000138375	SMARCAL1	14
SKLM	ENSG00000189266	PNRC2	14
SKLM	ENSG00000147202	DIAPH2	14
SKLM	ENSG00000055917	PUM2	14
SKLM	ENSG00000134758	RNF138	14
SKLM	ENSG00000131171	SH3BGRL	14
SKLM	ENSG00000094975	SUCO	14
SKLM	ENSG00000120616	EPC1	14
SKLM	ENSG00000106829	TLE4	14
SKLM	ENSG00000146263	MMS22L	14
SKLM	ENSG00000198515	CNGA1	14
SKLM	ENSG00000173473	SMARCC1	14
SKLM	ENSG00000107951	MTPAP	14
SKLM	ENSG00000116117	PARD3B	14
SKLM	ENSG00000206559	ZCWPW2	14
SKLM	ENSG00000256043	CTSO	14
SKLM	ENSG00000069431	ABCC9	14
SKLM	ENSG00000186462	NAP1L2	14
SKLM	ENSG00000121858	TNFSF10	14
SKLM	ENSG00000232611	RP11-1114A5.4	14
SKLM	ENSG00000082397	EPB41L3	14
SKLM	ENSG00000183137	CEP57L1	14
SKLM	ENSG00000164983	TMEM65	14
SKLM	ENSG00000168781	PPIP5K1	14
SKLM	ENSG00000204789	ZNF204P	14
SKLM	ENSG00000068366	ACSL4	14
SKLM	ENSG00000240038	AMY2B	14
SKLM	ENSG00000242265	PEG10	14
SKLM	ENSG00000274349	ZNF658	14
SKLM	ENSG00000256294	ZNF225	14
SKLM	ENSG00000130779	CLIP1	14
SKLM	ENSG00000162999	DUSP19	14
SKLM	ENSG00000014123	UFL1	14
SKLM	ENSG00000173559	NABP1	14
SKLM	ENSG00000280123	RP11-267M23.1	14
SKLM	ENSG00000204149	AGAP6	14
SKLM	ENSG00000169139	UBE2V2	14
SKLM	ENSG00000140450	ARRDC4	14
SKLM	ENSG00000087299	L2HGDH	14
SKLM	ENSG00000115020	PIKFYVE	14
SKLM	ENSG00000136738	STAM	14
SKLM	ENSG00000175265	GOLGA8A	14
SKLM	ENSG00000187240	DYNC2H1	14
SKLM	ENSG00000162852	CNST	14
SKLM	ENSG00000047597	XK	14
SKLM	ENSG00000147437	GNRH1	14
SKLM	ENSG00000134278	SPIRE1	14
SKLM	ENSG00000163171	CDC42EP3	14
SKLM	ENSG00000113761	ZNF346	14
SKLM	ENSG00000153944	MSI2	14
SKLM	ENSG00000069667	RORA	14
SKLM	ENSG00000164073	MFSD8	14
SKLM	ENSG00000008086	CDKL5	14
SKLM	ENSG00000176714	CCDC121	14
SKLM	ENSG00000221909	FAM200A	14
SKLM	ENSG00000233251	AC007743.1	14
SKLM	ENSG00000095002	MSH2	14
SKLM	ENSG00000125351	UPF3B	14
SKLM	ENSG00000189180	ZNF33A	14
SKLM	ENSG00000050344	NFE2L3	14
SKLM	ENSG00000157214	STEAP2	14
SKLM	ENSG00000100225	FBXO7	14
SKLM	ENSG00000151881	C5orf28	14
SKLM	ENSG00000067167	TRAM1	14
SKLM	ENSG00000101639	CEP192	14
SKLM	ENSG00000157502	MUM1L1	14
SKLM	ENSG00000198363	ASPH	14
SKLM	ENSG00000204439	C6orf47	14
SKLM	ENSG00000103852	TTC23	14
SKLM	ENSG00000173451	THAP2	14
SKLM	ENSG00000155085	AK9	14
SKLM	ENSG00000162994	CLHC1	14
SKLM	ENSG00000152256	PDK1	14
SKLM	ENSG00000119042	SATB2	14
SKLM	ENSG00000113742	CPEB4	14
SKLM	ENSG00000154642	C21orf91	14
SKLM	ENSG00000131016	AKAP12	14
SKLM	ENSG00000144674	GOLGA4	14
SKLM	ENSG00000102786	INTS6	14
SKLM	ENSG00000176208	ATAD5	14
SKLM	ENSG00000164151	ICE1	14
SKLM	ENSG00000135272	MDFIC	14
SKLM	ENSG00000197713	RPE	14
SKLM	ENSG00000115966	ATF2	14
SKLM	ENSG00000117505	DR1	14
SKLM	ENSG00000150627	WDR17	14
SKLM	ENSG00000182903	ZNF721	14
SKLM	ENSG00000196712	NF1	14
SKLM	ENSG00000164190	NIPBL	14
SKLM	ENSG00000134900	TPP2	14
SKLM	ENSG00000179979	CRIPAK	14
SKLM	ENSG00000218739	CEBPZOS	14
SKLM	ENSG00000087095	NLK	14
SKLM	ENSG00000090060	PAPOLA	14
SKLM	ENSG00000100580	TMED8	14
SKLM	ENSG00000164074	ABHD18	14
SKLM	ENSG00000082641	NFE2L1	14
SKLM	ENSG00000113810	SMC4	14
SKLM	ENSG00000263002	ZNF234	14
SKLM	ENSG00000279377	AC003973.3	14
SKLM	ENSG00000198455	ZXDB	14
SKLM	ENSG00000112308	C6orf62	14
SKLM	ENSG00000118873	RAB3GAP2	14
SKLM	ENSG00000125848	FLRT3	14
SKLM	ENSG00000165983	PTER	14
SKLM	ENSG00000069275	NUCKS1	14
SKLM	ENSG00000143033	MTF2	14
SKLM	ENSG00000120662	MTRF1	14
SKLM	ENSG00000137693	YAP1	14
SKLM	ENSG00000164244	PRRC1	14
SKLM	ENSG00000066455	GOLGA5	14
SKLM	ENSG00000165259	HDX	14
SKLM	ENSG00000120278	PLEKHG1	14
SKLM	ENSG00000198393	ZNF26	14
SKLM	ENSG00000077063	CTTNBP2	14
SKLM	ENSG00000141425	RPRD1A	14
SKLM	ENSG00000109184	DCUN1D4	14
SKLM	ENSG00000100934	SEC23A	14
SKLM	ENSG00000232653	GOLGA8N	14
SKLM	ENSG00000130024	PHF10	14
SKLM	ENSG00000135316	SYNCRIP	14
SKLM	ENSG00000164342	TLR3	14
SKLM	ENSG00000205726	ITSN1	14
SKLM	ENSG00000187815	ZFP69	14
SKLM	ENSG00000156162	DPY19L4	14
SKLM	ENSG00000143776	CDC42BPA	14
SKLM	ENSG00000198554	WDHD1	14
SKLM	ENSG00000163291	PAQR3	14
SKLM	ENSG00000127483	HP1BP3	14
SKLM	ENSG00000152455	SUV39H2	14
SKLM	ENSG00000112210	RAB23	14
SKLM	ENSG00000181315	ZNF322	14
SKLM	ENSG00000173681	CXorf23	14
SKLM	ENSG00000104177	MYEF2	14
SKLM	ENSG00000078114	NEBL	14
SKLM	ENSG00000066651	TRMT11	14
SKLM	ENSG00000221170	MIR1304	14
SKLM	ENSG00000276672	RP11-142E9.1	14
SKLM	ENSG00000180098	TRNAU1AP	14
SKLM	ENSG00000162687	KCNT2	14
SKLM	ENSG00000178177	LCORL	14
SKLM	ENSG00000091879	ANGPT2	14
SKLM	ENSG00000144909	OSBPL11	14
SKLM	ENSG00000232104	RFX3-AS1	14
SKLM	ENSG00000196214	ZNF766	14
SKLM	ENSG00000277443	MARCKS	14
SKLM	ENSG00000166432	ZMAT1	14
SKLM	ENSG00000198814	GK	14
SKLM	ENSG00000197976	AKAP17A	14
SKLM	ENSG00000139679	LPAR6	14
SKLM	ENSG00000005108	THSD7A	14
SKLM	ENSG00000152558	TMEM123	14
SKLM	ENSG00000164933	SLC25A32	14
SKLM	ENSG00000124374	PAIP2B	14
SKLM	ENSG00000149716	ORAOV1	14
SKLM	ENSG00000104497	SNX16	14
SKLM	ENSG00000142556	ZNF614	14
SKLM	ENSG00000066777	ARFGEF1	14
SKLM	ENSG00000103091	WDR59	14
SKLM	ENSG00000119402	FBXW2	14
SKLM	ENSG00000129625	REEP5	14
SKLM	ENSG00000172795	DCP2	14
SKLM	ENSG00000109771	LRP2BP	14
SKLM	ENSG00000117625	RCOR3	14
SKLM	ENSG00000280347	AC000123.2	14
SKLM	ENSG00000270344	RP11-734K2.4	14
SKLM	ENSG00000078140	UBE2K	14
SKLM	ENSG00000179295	PTPN11	14
SKLM	ENSG00000184575	XPOT	14
SKLM	ENSG00000132383	RPA1	14
SKLM	ENSG00000136869	TLR4	14
SKLM	ENSG00000198382	UVRAG	14
SKLM	ENSG00000164134	NAA15	14
SKLM	ENSG00000213839	TMX2P1	14
SKLM	ENSG00000122958	VPS26A	14
SKLM	ENSG00000197930	ERO1A	14
SKLM	ENSG00000165169	DYNLT3	14
SKLM	ENSG00000180011	ZADH2	14
SKLM	ENSG00000163660	CCNL1	14
SKLM	ENSG00000261326	LINC01355	14
SKLM	ENSG00000134987	WDR36	14
SKLM	ENSG00000099250	NRP1	14
SKLM	ENSG00000166128	RAB8B	14
SKLM	ENSG00000171943	SRGAP2C	14
SKLM	ENSG00000150433	TMEM218	14
SKLM	ENSG00000149212	SESN3	14
SKLM	ENSG00000165494	PCF11	14
SKLM	ENSG00000235381	RP11-477D19.2	14
SKLM	ENSG00000153956	CACNA2D1	14
SKLM	ENSG00000008952	SEC62	14
SKLM	ENSG00000030419	IKZF2	14
SKLM	ENSG00000053770	AP5M1	14
SKLM	ENSG00000112242	E2F3	14
SKLM	ENSG00000164830	OXR1	14
SKLM	ENSG00000177485	ZBTB33	14
SKLM	ENSG00000067955	CBFB	14
SKLM	ENSG00000197603	C5orf42	14
SKLM	ENSG00000147874	HAUS6	14
SKLM	ENSG00000111554	MDM1	14
SKLM	ENSG00000179630	LACC1	14
SKLM	ENSG00000111845	PAK1IP1	14
SKLM	ENSG00000108587	GOSR1	14
SKLM	ENSG00000165832	TRUB1	14
SKLM	ENSG00000133703	KRAS	14
SKLM	ENSG00000083896	YTHDC1	14
SKLM	ENSG00000169760	NLGN1	14
SKLM	ENSG00000168228	ZCCHC4	14
SKLM	ENSG00000135338	LCA5	14
SKLM	ENSG00000115963	RND3	14
SKLM	ENSG00000163071	SPATA18	14
SKLM	ENSG00000164754	RAD21	14
SKLM	ENSG00000196678	ERI2	14
SKLM	ENSG00000103494	RPGRIP1L	14
SKLM	ENSG00000180376	CCDC66	14
SKLM	ENSG00000235609	AF127936.9	14
SKLM	ENSG00000105875	WDR91	14
SKLM	ENSG00000104331	IMPAD1	14
SKLM	ENSG00000198839	ZNF277	14
SKLM	ENSG00000181381	DDX60L	14
SKLM	ENSG00000136451	VEZF1	14
SKLM	ENSG00000112972	HMGCS1	14
SKLM	ENSG00000179097	HTR1F	14
SKLM	ENSG00000151576	QTRTD1	14
SKLM	ENSG00000206149	HERC2P9	14
SKLM	ENSG00000008311	AASS	14
SKLM	ENSG00000137942	FNBP1L	14
SKLM	ENSG00000114200	BCHE	14
SKLM	ENSG00000171365	CLCN5	14
SKLM	ENSG00000181555	SETD2	14
SKLM	ENSG00000100614	PPM1A	14
SKLM	ENSG00000032219	ARID4A	14
SKLM	ENSG00000169019	COMMD8	14
SKLM	ENSG00000175395	ZNF25	14
SKLM	ENSG00000116560	SFPQ	14
SKLM	ENSG00000055332	EIF2AK2	14
SKLM	ENSG00000111011	RSRC2	14
SKLM	ENSG00000161048	NAPEPLD	14
SKLM	ENSG00000197020	ZNF100	14
SKLM	ENSG00000272316	XXbac-BPGBPG55C20.2	14
SKLM	ENSG00000168497	SDPR	14
SKLM	ENSG00000197959	DNM3	14
SKLM	ENSG00000180596	HIST1H2BC	14
SKLM	ENSG00000001084	GCLC	14
SKLM	ENSG00000271147	ARMCX5-GPRASP2	14
SKLM	ENSG00000165121	RP11-213G2.3	14
SKLM	ENSG00000023445	BIRC3	14
SKLM	ENSG00000104164	BLOC1S6	14
SKLM	ENSG00000100711	ZFYVE21	14
SKLM	ENSG00000282826	FRG1CP	14
SKLM	ENSG00000155016	CYP2U1	14
SKLM	ENSG00000060749	QSER1	14
SKLM	ENSG00000196937	FAM3C	14
SKLM	ENSG00000120690	ELF1	14
SKLM	ENSG00000171316	CHD7	14
SKLM	ENSG00000180867	PDIA3P1	14
SKLM	ENSG00000173480	ZNF417	14
SKLM	ENSG00000180008	SOCS4	14
SKLM	ENSG00000184056	VPS33B	14
SKLM	ENSG00000153246	PLA2R1	14
SKLM	ENSG00000197165	SULT1A2	14
SKLM	ENSG00000244733	RP11-506M13.3	14
SKLM	ENSG00000229436	AC073850.6	14
SKLM	ENSG00000171747	LGALS4	14
SKLM	ENSG00000213492	NT5C3AP1	14
SKLM	ENSG00000213938	SEPHS1P6	14
SKLM	ENSG00000112246	SIM1	14
SKLM	ENSG00000254941	RP11-677M14.5	14
SKLM	ENSG00000047936	ROS1	14
SKLM	ENSG00000267565	CTC-559E9.8	14
SKLM	ENSG00000249602	RP11-98D18.3	14
SKLM	ENSG00000229425	AJ006998.2	14
SKLM	ENSG00000133135	RNF128	14
SKLM	ENSG00000197978	GOLGA6L9	14
SKLM	ENSG00000176204	LRRTM4	14
SKLM	ENSG00000260871	CTD-2373J6.1	14
SKLM	ENSG00000146352	CLVS2	14
SKLM	ENSG00000237766	GGTA2P	14
SKLM	ENSG00000259810	AC002519.8	14
SKLM	ENSG00000179008	C14orf39	14
SKLM	ENSG00000188729	OSTN	14
SKLM	ENSG00000244227	LINC01330	14
SKLM	ENSG00000222939	AC079467.1	14
SKLM	ENSG00000203952	CCDC160	14
SKLM	ENSG00000168143	FAM83B	14
SKLM	ENSG00000249286	AMD1P3	14
SKLM	ENSG00000064835	POU1F1	14
SKLM	ENSG00000230442	RP11-390E23.3	14
SKLM	ENSG00000258692	SALL4P7	14
SKLM	ENSG00000250156	CTC-498M16.2	14
SKLM	ENSG00000228366	RP11-18B3.3	14
SKLM	ENSG00000240292	RP11-298O21.2	14
SKLM	ENSG00000197085	NPSR1-AS1	14
SKLM	ENSG00000260685	RP11-326L17.1	14
SKLM	ENSG00000113396	SLC27A6	14
SKLM	ENSG00000255970	RP11-43N5.1	14
VAF	ENSG00000145242	EPHA5	14
VAF	ENSG00000235066	AC009303.1	14
VAF	ENSG00000164610	RP9	14
VAF	ENSG00000278002	RP11-596C23.2	14
VAF	ENSG00000134873	CLDN10	14
VAF	ENSG00000276900	RP11-467L13.7	14
VAF	ENSG00000274292	RP11-347I19.7	14
VAF	ENSG00000236017	ASMTL-AS1	14
VAF	ENSG00000173926	MARCH3	14
VAF	ENSG00000254598	CSNK2A3	14
VAF	ENSG00000136238	RAC1	14
VAF	ENSG00000275426	CH17-262A2.1	14
VAF	ENSG00000106688	SLC1A1	14
VAF	ENSG00000272562	RP11-396C23.4	14
VAF	ENSG00000238917	SNORD10	14
VAF	ENSG00000257497	RP11-585P4.5	14
VAF	ENSG00000273356	RP11-804H8.6	14
VAF	ENSG00000117862	TXNDC12	14
VAF	ENSG00000269463	RP11-727F15.13	14
VAF	ENSG00000124614	RPS10	14
VAF	ENSG00000205959	RP11-689P11.2	14
VAF	ENSG00000125869	LAMP5	14
VAF	ENSG00000232082	RPS6KA2-IT1	14
VAF	ENSG00000267248	CTD-2319I12.4	14
VAF	ENSG00000161647	MPP3	14
VAF	ENSG00000163576	EFHB	14
VAF	ENSG00000085465	OVGP1	14
VAF	ENSG00000181333	HEPHL1	14
VAF	ENSG00000282936	CTC-281F24.5	14
VAF	ENSG00000260293	RP11-715J22.6	14
VAF	ENSG00000268912	CTD-2619J13.17	14
VAF	ENSG00000256299	RP11-989F5.3	14
VAF	ENSG00000228302	RP11-186N15.3	14
VAF	ENSG00000271959	CTD-3064M3.7	14
VAF	ENSG00000224080	UBE2FP1	14
VAF	ENSG00000277149	TYW1B	14
VAF	ENSG00000215210	RBMXP2	14
VAF	ENSG00000176406	RIMS2	14
VAF	ENSG00000246379	RP11-461O7.1	14
VAF	ENSG00000151164	RAD9B	14
VAF	ENSG00000134115	CNTN6	14
VAF	ENSG00000168038	ULK4	14
VAF	ENSG00000278291	RP11-172H24.4	14
VAF	ENSG00000164406	LEAP2	14
VAF	ENSG00000279672	CMB9-55F22.1	14
VAF	ENSG00000272734	ADIRF-AS1	14
VAF	ENSG00000174721	FGFBP3	14
VAF	ENSG00000233994	GDI2P2	14
VAF	ENSG00000102468	HTR2A	14
VAF	ENSG00000106246	PTCD1	14
VAF	ENSG00000264575	LINC00526	14
VAF	ENSG00000277192	RP11-89G4.1	14
VAF	ENSG00000238287	RP11-656D10.3	14
VAF	ENSG00000105146	AURKC	14
VAF	ENSG00000275155	CTD-2595P9.4	14
VAF	ENSG00000271670	RP11-95I16.4	14
VAF	ENSG00000272645	GTF2IP20	14
VAF	ENSG00000141391	PRELID3A	14
VAF	ENSG00000205871	RPS3AP47	14
VAF	ENSG00000260793	RP5-882C2.2	14
VAF	ENSG00000231106	LINC01436	14
VAF	ENSG00000179766	ATP8B5P	14
VAF	ENSG00000253105	KB-1448A5.1	14
VAF	ENSG00000226026	RP11-57H12.3	14
VAF	ENSG00000232872	CTAGE3P	14
VAF	ENSG00000117226	GBP3	14
VAF	ENSG00000170837	GPR27	14
VAF	ENSG00000173124	ACSM6	14
VAF	ENSG00000138944	KIAA1644	14
VAF	ENSG00000134917	ADAMTS8	14
VAF	ENSG00000139574	NPFF	14
VAF	ENSG00000278600	RP11-81A1.6	14
VAF	ENSG00000095777	MYO3A	14
VAF	ENSG00000148737	TCF7L2	14
VAF	ENSG00000266907	AC006116.22	14
VAF	ENSG00000108953	YWHAE	14
VAF	ENSG00000237061	RP11-956J14.1	14
VAF	ENSG00000271218	RP3-523E19.2	14
VAF	ENSG00000127863	TNFRSF19	14
VAF	ENSG00000278925	AC005753.1	14
VAF	ENSG00000269318	AC007292.3	14
VAF	ENSG00000100068	LRP5L	14
VAF	ENSG00000273375	RP11-803P9.1	14
VAF	ENSG00000272219	CTB-181H17.1	14
VAF	ENSG00000274403	CTD-2036P10.6	14
VAF	ENSG00000204767	FAM196B	14
VAF	ENSG00000279138	KB-1742H10.3	14
VAF	ENSG00000204967	PCDHA4	14
VAF	ENSG00000147117	ZNF157	14
VAF	ENSG00000278156	TSC22D1-AS1	14
VAF	ENSG00000183765	CHEK2	14
VAF	ENSG00000196371	FUT4	14
VAF	ENSG00000231760	RP11-350J20.5	14
VAF	ENSG00000173401	GLIPR1L1	14
VAF	ENSG00000239268	RP11-384F7.2	14
VAF	ENSG00000207500	SNORD102	14
VAF	ENSG00000242600	MBL1P	14
VAF	ENSG00000169684	CHRNA5	14
VAF	ENSG00000267193	RP11-116O18.3	14
VAF	ENSG00000273344	PAXIP1-AS1	14
VAF	ENSG00000100142	POLR2F	14
VAF	ENSG00000277283	RP1-267D11.6	14
VAF	ENSG00000223768	LINC00205	14
VAF	ENSG00000224239	AC090044.2	14
VAF	ENSG00000214595	EML6	14
VAF	ENSG00000200164	Y_RNA	14
VAF	ENSG00000124440	HIF3A	14
VAF	ENSG00000227456	LINC00310	14
VAF	ENSG00000176945	MUC20	14
VAF	ENSG00000102010	BMX	14
VAF	ENSG00000214826	DDX12P	14
VAF	ENSG00000255135	RP11-111M22.3	14
VAF	ENSG00000181264	TMEM136	14
VAF	ENSG00000270332	SMC2-AS1	14
VAF	ENSG00000272911	RP11-74E22.6	14
VAF	ENSG00000279742	RP11-700A24.1	14
VAF	ENSG00000236008	AC011747.4	14
VAF	ENSG00000278662	GOLGA6L10	14
VAF	ENSG00000262001	DLGAP1-AS2	14
VAF	ENSG00000227603	RP11-165J3.6	14
VAF	ENSG00000177788	RP5-1061H20.4	14
VAF	ENSG00000162641	AKNAD1	14
VAF	ENSG00000258727	RP11-66N24.3	14
VAF	ENSG00000213149	CNN2P9	14
VAF	ENSG00000236296	GUSBP5	14
VAF	ENSG00000127249	ATP13A4	14
VAF	ENSG00000272789	RP11-286H15.1	14
VAF	ENSG00000242715	CCDC169	14
VAF	ENSG00000276409	CCL14	14
VAF	ENSG00000196542	SPTSSB	14
VAF	ENSG00000260898	ADPGK-AS1	14
VAF	ENSG00000261485	PAN3-AS1	14
VAF	ENSG00000243323	PTPRVP	14
VAF	ENSG00000174226	SNX31	14
VAF	ENSG00000260464	RP4-561L24.3	14
VAF	ENSG00000213036	RP11-365D23.4	14
VAF	ENSG00000204644	ZFP57	14
VAF	ENSG00000112378	PERP	14
VAF	ENSG00000250337	LINC01021	14
VAF	ENSG00000262049	RP13-1032I1.7	14
VAF	ENSG00000263731	RP11-498C9.15	14
VAF	ENSG00000230673	PABPC1P3	14
VAF	ENSG00000256116	RP11-783K16.14	14
VAF	ENSG00000249492	RP11-159F24.3	14
VAF	ENSG00000259515	RP11-365N19.2	14
VAF	ENSG00000130377	ACSBG2	14
VAF	ENSG00000203943	SAMD13	14
VAF	ENSG00000233170	RP11-863K10.4	14
VAF	ENSG00000224888	RP5-1142A6.2	14
VAF	ENSG00000273007	RP11-170N16.3	14
VAF	ENSG00000211454	AKR7L	14
VAF	ENSG00000178162	FAR2P2	14
VAF	ENSG00000229917	RPL7P46	14
VAF	ENSG00000159128	IFNGR2	14
VAF	ENSG00000199631	SNORD33	14
VAF	ENSG00000213760	ATP6V1G2	14
VAF	ENSG00000277851	RP11-756G20.1	14
VAF	ENSG00000238832	snoU109	14
VAF	ENSG00000203392	CTD-2026K11.6	14
VAF	ENSG00000228340	MIR646HG	14
VAF	ENSG00000273156	RP11-127B20.2	14
VAF	ENSG00000226849	RP4-635E18.7	14
VAF	ENSG00000264456	RP11-848P1.2	14
VAF	ENSG00000124780	KCNK17	14
VAF	ENSG00000236144	TMEM147-AS1	14
VAF	ENSG00000133624	ZNF767P	14
VAF	ENSG00000215769	RP13-104F24.2	14
VAF	ENSG00000270557	RP11-546J1.1	14
VAF	ENSG00000179057	IGSF22	14
VAF	ENSG00000187323	DCC	14
VAF	ENSG00000251314	CTD-2337A12.1	14
VAF	ENSG00000139874	SSTR1	14
VAF	ENSG00000238795	SCARNA12	14
VAF	ENSG00000253582	RP11-649G15.2	14
VAF	ENSG00000279569	RP11-394B2.1	14
VAF	ENSG00000237017	AC012314.8	14
VAF	ENSG00000237065	NANOGP4	14
VAF	ENSG00000220848	RPS18P9	14
VAF	ENSG00000188996	HUS1B	14
VAF	ENSG00000119946	CNNM1	14
VAF	ENSG00000196668	LINC00173	14
VAF	ENSG00000276744	CTD-2562G15.3	14
VAF	ENSG00000272950	RP11-307C18.1	14
VAF	ENSG00000263432	RN7SL689P	14
VAF	ENSG00000196689	TRPV1	14
VAF	ENSG00000275714	HIST1H3A	14
VAF	ENSG00000228741	SPATA13	14
VAF	ENSG00000229388	RP11-442N24__B.1	14
VAF	ENSG00000234912	SNHG20	14
VAF	ENSG00000271811	RP1-79C4.4	14
VAF	ENSG00000268658	LINC00664	14
VAF	ENSG00000224812	TMEM72-AS1	14
VAF	ENSG00000276354	UPF3BP1	14
VAF	ENSG00000175267	VWA3A	14
VAF	ENSG00000213901	SLC23A3	14
VAF	ENSG00000253833	RP11-367E12.4	14
VAF	ENSG00000197653	DNAH10	14
VAF	ENSG00000272296	SNORD96A	14
VAF	ENSG00000272506	RP4-535B20.4	14
VAF	ENSG00000132832	LINC01260	14
VAF	ENSG00000262251	RP11-199F11.2	14
VAF	ENSG00000257531	RP3-405J10.2	14
VAF	ENSG00000272720	CTA-228A9.3	14
VAF	ENSG00000111664	GNB3	14
VAF	ENSG00000267523	CTD-2537I9.12	14
VAF	ENSG00000255250	CTD-2005H7.2	14
VAF	ENSG00000166866	MYO1A	14
VAF	ENSG00000130948	HSD17B3	14
VAF	ENSG00000266783	RP11-715F3.2	14
VAF	ENSG00000260075	NSFP1	14
VAF	ENSG00000272779	LL22NC03-80A10.6	14
VAF	ENSG00000264570	SNX19P3	14
VAF	ENSG00000255085	AF186192.5	14
VAF	ENSG00000267058	RP11-15A1.3	14
VAF	ENSG00000138400	MDH1B	14
VAF	ENSG00000205913	SRRM2-AS1	14
VAF	ENSG00000125740	FOSB	14
VAF	ENSG00000267711	RP11-686D22.5	14
VAF	ENSG00000279623	RP11-399C16.3	14
VAF	ENSG00000224905	AP001347.6	14
VAF	ENSG00000197882	OR7E13P	14
VAF	ENSG00000275665	CTB-58E17.9	14
VAF	ENSG00000246731	MGC16275	14
VAF	ENSG00000260329	RP11-412D9.4	14
VAF	ENSG00000144339	TMEFF2	14
VAF	ENSG00000116883	RP11-268J15.5	14
VAF	ENSG00000282980	RP11-807C20.2	14
VAF	ENSG00000254415	SIGLEC14	14
VAF	ENSG00000225880	LINC00115	14
VAF	ENSG00000168229	PTGDR	14
VAF	ENSG00000254088	SLC2A3P4	14
VAF	ENSG00000280079	CTC-260E6.4	14
VAF	ENSG00000205209	SCGB2B2	14
VAF	ENSG00000166507	NDST2	14
VAF	ENSG00000130921	C12orf65	14
VAF	ENSG00000224281	SLC25A5-AS1	14
VAF	ENSG00000234231	AC093616.4	14
VAF	ENSG00000274341	RP11-227G15.10	14
VAF	ENSG00000136449	MYCBPAP	14
VAF	ENSG00000243960	RP11-552M11.4	14
VAF	ENSG00000139190	VAMP1	14
VAF	ENSG00000256238	SUPT16HP1	14
VAF	ENSG00000258388	PPT2-EGFL8	14
VAF	ENSG00000257135	RP11-320M2.1	14
VAF	ENSG00000245651	RP11-620J15.2	14
VAF	ENSG00000213366	GSTM2	14
VAF	ENSG00000259658	RP11-89K11.1	14
VAF	ENSG00000177627	C12orf54	14
VAF	ENSG00000245156	RP11-867G23.3	14
VAF	ENSG00000256937	KRT17P8	14
VAF	ENSG00000254929	RP11-144G6.12	14
VAF	ENSG00000143603	KCNN3	14
VAF	ENSG00000155966	AFF2	14
VAF	ENSG00000263126	CTC-479C5.10	14
